,compound_id,compound_name,compound_name_iupac,compound_sf,compound_mw,compound_rt,compound_mq,compound_iso_smiles,compound_can_smiles,compound_xlogp,compound_folder,KMD-CH2,KMD-OCH2,KMD-C2H4O,KMD-CO,KMD-H2,KMD-COO,KMD-H2O,KMD-O,KMD-O2,KMD-S,KMD-OS,KMD-Cl,KMD-Br,KMD-NH3,KMD-C2H4,KMD-C3H8,KMD-C3H8O,KMD-C5H6O,KMD-CH4,KMD-C2O,KMD-C2H2O,KMD-C3H6O,KMDrem-CH2,KMDn-CH2,KMDrescaled-CH2,KMDrem-OCH2,KMDn-OCH2,KMDrescaled-OCH2,KMDrem-C2H4O,KMDn-C2H4O,KMDrescaled-C2H4O,KMDrem-CO,KMDn-CO,KMDrescaled-CO,KMDrem-H2,KMDn-H2,KMDrescaled-H2,KMDrem-COO,KMDn-COO,KMDrescaled-COO,KMDrem-H2O,KMDn-H2O,KMDrescaled-H2O,KMDrem-O,KMDn-O,KMDrescaled-O,KMDrem-O2,KMDn-O2,KMDrescaled-O2,KMDrem-S,KMDn-S,KMDrescaled-S,KMDrem-OS,KMDn-OS,KMDrescaled-OS,KMDrem-Cl,KMDn-Cl,KMDrescaled-Cl,KMDrem-Br,KMDn-Br,KMDrescaled-Br,KMDrem-NH3,KMDn-NH3,KMDrescaled-NH3,KMDrem-C2H4,KMDn-C2H4,KMDrescaled-C2H4,KMDrem-C3H8,KMDn-C3H8,KMDrescaled-C3H8,KMDrem-C3H8O,KMDn-C3H8O,KMDrescaled-C3H8O,KMDrem-C5H6O,KMDn-C5H6O,KMDrescaled-C5H6O,KMDrem-CH4,KMDn-CH4,KMDrescaled-CH4,KMDrem-C2O,KMDn-C2O,KMDrescaled-C2O,KMDrem-C2H2O,KMDn-C2H2O,KMDrescaled-C2H2O,KMDrem-C3H6O,KMDn-C3H6O,KMDrescaled-C3H6O,Kat-3_neg,Kat-3_pos,Kat-6_neg,Kat-6_pos,CV_Kat-3_neg,CV_Kat-3_pos,CV_Kat-6_neg,CV_Kat-6_pos,Kat-3,Kat-6,CV_Kat-3,CV_Kat-6,rt_predicted,rt_predicted_sd
55,Ruthenium2_0083,None,None,C22 H20,284.15618,12.86,0.0,None,None,,Ruthenium2,0.16111263453746,-0.056147885027201,0.0130165305928926,-0.207798027647982,0.0500871552558237,-0.2218789264031784,0.0105010735553605,-0.2465238568573227,-0.2465238568573227,-0.4044012788496616,-0.3517559886917638,-0.4092824675191195,-0.450254755147057,0.2868981077180592,0.16111263453746,0.2475240490288683,0.1159459427958609,-0.0111790867295553,0.3986174896540433,-0.1923106503734857,-0.0847213019450805,0.0487780137133881,C12,10,10.27422911800189,C22 H20,0,9.468548947225,C22 H20,0,6.45425690734282,C22 H20,0,10.150289954660508,C22,10,130.97511549988542,C22 H20,0,6.45959544648042,C22 H20,0,15.777212187942228,C22 H20,0,17.765427787712635,C22 H20,0,8.882713893856318,C22 H20,0,8.88764756886078,C22 H20,0,5.924001601124616,C22 H20,0,8.125988668506354,C22 H20,0,3.6006401991339727,C22 H20,0,16.689024825700486,C12,5,5.137114559000945,C16 H4,2,4.448927185000627,C22 H20,0,4.731406239912242,C22 H20,0,3.4635548727769407,C17,5,12.725106408056693,C22 H20,0,7.104815783393591,C22 H20,0,6.7639295682359615,C22 H20,0,4.895716248269137,0.0,7921422.03870515,0.0,31151.5542511364,1000.0,8.12827537635823,1000.0,17.7520672676844,7921422.03870515,31151.5542511364,8.12827537635823,17.7520672676844,,
56,Ruthenium2_0086,None,None,C19 H16,244.12485,11.998,0.0,None,None,,Ruthenium2,0.1477431099318664,-0.0389102007567601,0.0205104762405596,-0.1691961875679055,-0.2293971601682187,-0.1812933986737448,0.018349391544234,-0.2024664027251503,-0.2024664027251503,-0.3381023827776346,-0.2928736512996863,-0.3422959197675368,-0.3774961169665971,0.2558081879899987,0.1477431099318664,0.2219810645700306,0.108939407522854,-0.0002765129760859,0.3517887764016336,-0.1558906397032444,-0.0634582542922714,0.0512339562035606,C11,8,9.4180433581684,C19 H16,0,8.134642019768133,C19 H16,0,5.544996359789321,C19 H16,0,8.720340955961442,C19,8,113.11487247717378,C19 H16,0,5.549582818077169,C19 H16,0,13.554555606584964,C19 H16,0,15.262676064365449,C19 H16,0,7.6313380321827236,C19 H16,0,7.635576662645201,C19 H16,0,5.089442175171436,C19 H16,0,6.981218478504499,C19 H16,0,3.0933904682961666,C19 H16,0,14.337914222419949,C11,4,4.709021679084199,C13,2,3.540417476207458,C19 H16,0,4.064856846208019,C19 H16,0,2.97561740060723,C15,4,11.228035065932376,C19 H16,0,6.103906029998789,C19 H16,0,5.811043063852992,C19 H16,0,4.206019246666452,0.0,7452446.7950309,0.0,60412.334590871,1000.0,13.518028829511,1000.0,18.3149501157264,7452446.7950309,60412.334590871,13.518028829511,18.3149501157264,,
57,Ruthenium2_0087,None,None,C20 H22,262.17184,12.896,0.0,None,None,,Ruthenium2,0.1209046230982835,-0.0795470798125279,-0.0157337145510609,-0.2194644904673168,-0.1362653395263464,-0.2324559909002914,-0.01805455796881,-0.2551942145202588,-0.2551942145202588,-0.4008571179917908,-0.3522848413373367,-0.4053606632423907,-0.4431630437375702,0.2369584388168846,0.1209046230982835,0.2006306369199819,0.0792323473779106,-0.0380573870939429,0.3400344159989004,-0.2051753266812852,-0.1059098542855281,0.0172610062775788,C9,11,7.705671838501417,C20 H22,0,8.735995255983099,C20 H22,0,5.954910096331911,C20 H22,0,9.364991973427458,C20,11,119.06828681807768,C20 H22,0,5.959835608449965,C20 H22,0,14.556575838042908,C20 H22,0,16.390969063897895,C20 H22,0,8.195484531948948,C20 H22,0,8.200036503077127,C20 H22,0,5.465679078421853,C20 H22,0,7.497304904258741,C20 H22,0,3.322069292080406,C20 H22,0,15.397844222691868,C10 H2,5,4.352835919250709,C14 H6,2,3.9499927188798174,C20 H22,0,4.365351301068791,C20 H22,0,3.195589852897605,C15 H2,5,11.353767230401298,C20 H22,0,6.555137151881205,C20 H22,0,6.240624297266892,C20 H22,0,4.516949128942624,0.0,7210004.16870652,0.0,63249.1853699596,1000.0,14.7968319813974,1000.0,48.7949531702182,7210004.16870652,63249.1853699596,14.7968319813974,48.7949531702182,,
59,Ruthenium2_0089,None,None,C16 H12 O2,236.08337,7.139,0.0,None,None,,Ruthenium2,0.180243884582012,-0.0002610603633286,0.0572022977225685,-0.1262554227977261,-0.2503534344862714,-0.1379541514009759,0.0551123992220254,-0.1584297160536039,-0.1584297160536039,-0.2895978427889076,-0.2458589471044661,-0.293653244542611,-0.3276939461729853,0.2847492956750272,0.180243884582012,0.2520364387316078,0.1427183773130593,0.0371000325643251,0.3775682805788847,-0.113388160085293,-0.0240005002670784,0.0869137453190944,C10 O2,6,10.844293952839632,C14 H8,2,5.866687351988781,C12 H4,2,3.362344479864628,C14 H12,2,6.433093396929468,C16 O2,6,111.12535513407566,C14 H12,2,4.093989531255585,C16 H8,2,11.108069278651538,C16 H12,2,12.759924341018255,C16 H12,1,6.379962170509128,C16 H12 O2,0,7.384061180713621,C16 H12 O2,0,4.921796225427582,C16 H12 O2,0,6.751257519736203,C16 H12 O2,0,2.9914943537247054,C16 H12 O2,0,13.865624104086391,C10 O2,3,5.422146976419817,C13 H4 O2,1,4.3579164244600825,C13 H4 O,1,2.9309606817364404,C6,2,0.877600724510044,C13 O2,3,11.726424415198352,C12 H12,2,3.902843695792799,C12 H8,2,3.6196276198983215,C10,2,2.067473200365303,7042703.25207839,0.0,157960.563813852,0.0,13.9013816850687,1000.0,3.09128443699872,1000.0,7042703.25207839,157960.563813852,13.9013816850687,3.09128443699872,,
60,Ruthenium2_0090,None,None,C16 H12 O2,236.08333,7.448,0.0,None,None,,Ruthenium2,0.1802838399174504,-0.000221074444596,0.0572422739052171,-0.1262154155315613,-0.2503137450572978,-0.137914142152681,0.0551523757587233,-0.1583897033360983,-0.1583897033360983,-0.2895578078473875,-0.2458189195737077,-0.2936132089139391,-0.3276539047767528,0.2847892333039681,0.1802838399174504,0.2520763819031799,0.1427583390065478,0.0371400121528893,0.3776082024813547,-0.1133481549992154,-0.0239605103261624,0.0869537164676614,C10 O2,6,10.844293952839632,C14 H8,2,5.866687351988781,C12 H4,2,3.362344479864628,C14 H12,2,6.433093396929468,C16 O2,6,111.12535513407566,C14 H12,2,4.093989531255585,C16 H8,2,11.108069278651538,C16 H12,2,12.759924341018255,C16 H12,1,6.379962170509128,C16 H12 O2,0,7.384061180713621,C16 H12 O2,0,4.921796225427582,C16 H12 O2,0,6.751257519736203,C16 H12 O2,0,2.9914943537247054,C16 H12 O2,0,13.865624104086391,C10 O2,3,5.422146976419817,C13 H4 O2,1,4.3579164244600825,C13 H4 O,1,2.9309606817364404,C6,2,0.877600724510044,C13 O2,3,11.726424415198352,C12 H12,2,3.902843695792799,C12 H8,2,3.6196276198983215,C10,2,2.067473200365303,7125431.26848527,0.0,129210.666706093,0.0,11.2758348298912,1000.0,10.4699557083958,1000.0,7125431.26848527,129210.666706093,11.2758348298912,10.4699557083958,,
62,Ruthenium2_0092,7-Hydroxycoumarine,7-hydroxychromen-2-one,C9 H6 O3,162.03157,6.85,0.792,C1=CC(=CC2=C1C=CC(=O)O2)O,C1=CC(=CC2=C1C=CC(=O)O2)O,1.6,Ruthenium2,0.1493566429593329,0.0254703242310938,0.064909265348092,-0.0610036377273104,0.2264879138047888,-0.0690328494527818,0.0634749011436497,-0.0830858845619388,-0.0830858845619388,-0.1731107664876958,-0.1430913630125019,-0.1758941184583591,-0.1992573410736327,0.221082050102126,0.1493566429593329,0.1986301697781414,0.1236016867426883,0.0511124376251075,0.2847866890598993,-0.0521724236570548,0.009177187113778,0.0853011824112854,C6 O3,3,8.560769090758033,C6,3,2.3991551228062864,C7 H2 O2,1,2.680345788929022,C6 H6,3,2.7878974182982805,C9 O3,3,77.38681758755526,C6 H6,3,1.7742044364186265,C9,3,5.9964805043433085,C9 H6,3,7.130200623505797,C9 H6 O,1,4.065100311752898,C9 H6 O3,0,5.067913591466937,C9 H6 O3,0,3.3779836562600787,C9 H6 O3,0,4.63360052231553,C9 H6 O3,0,2.0531567281208334,C9 H6 O3,0,9.516414224032728,C7 H2 O3,1,4.780384545379016,C9 H6 O3,0,3.6773066751379457,C9 H6 O3,0,2.697942037442454,C4 O2,1,0.9749879457458884,C8 H2 O3,1,9.107208570051627,C3 H6,3,1.051307412288009,C3,3,0.8569273055661908,C6 O2,1,1.7916348755207177,0.0,5784317.29774138,0.0,371389.893946251,1000.0,44.6970827704873,1000.0,17.9775506526112,5784317.29774138,371389.893946251,44.6970827704873,17.9775506526112,2.613150345394115,0.050558336931937134
63,Ruthenium2_0095,None,None,C16 H14,206.10937,10.97,0.0,None,None,,Ruthenium2,0.1207745107058997,-0.036812872448479,0.0133547295014864,-0.1468105341427588,0.4909201412225457,-0.15702394977734,0.0115301720863953,-0.1748998625573961,-0.1748998625573961,-0.289414408692096,-0.2512287616725075,-0.2929549219461478,-0.3226736927659317,0.2120115361769023,0.1207745107058997,0.1834520220717763,0.0880133777970968,-0.0041952792404913,0.2930458864683771,-0.1355769457232156,-0.0575382670525925,0.039293904064749,C9,7,7.705671838501417,C16 H14,0,6.867899775338128,C16 H14,0,4.6815187639607165,C16 H14,0,7.362392536362228,C16,7,95.25462945446212,C16 H14,0,4.685391010061794,C16 H14,0,11.44381389851578,C16 H14,0,12.885942523196848,C16 H14,0,6.442971261598424,C16 H14,0,6.446549844298223,C16 H14,0,4.296904361189407,C16 H14,0,5.894089586682769,C16 H14,0,2.6116817003890618,C16 H14,0,12.105186390215865,C10 H2,3,4.352835919250709,C13 H6,1,3.677652913017706,C16 H14,0,3.4318694483435235,C16 H14,0,2.512248483394863,C13 H2,3,9.85669588827698,C16 H14,0,5.153393935497192,C16 H14,0,4.906136158878412,C16 H14,0,3.551049765810314,0.0,6931438.14251561,0.0,182345.104823416,1000.0,12.4304427581077,1000.0,106.469586174807,6931438.14251561,182345.104823416,12.4304427581077,106.469586174807,,
64,Ruthenium2_0097,None,None,C18 H18,234.14052,11.884,0.0,None,None,,Ruthenium2,0.1209244719898947,-0.0580950060532643,-0.0011045431367904,-0.1830524968644908,-0.3225882591154061,-0.194654950686214,-0.0031772428007741,-0.2149620115141601,-0.2149620115141601,-0.3450506890912095,-0.3016717430020321,-0.3490727168833984,-0.3828332802848138,0.2245698549583608,0.1209244719898947,0.1921262087353739,0.0837077811860922,-0.0210413765415466,0.3166249852763485,-0.1702911253944421,-0.0816390820446031,0.0283623938617836,C9,9,7.705671838501417,C18 H18,0,7.801947515660613,C18 H18,0,5.3182144301463135,C18 H18,0,8.363692254894843,C18,9,107.1614581362699,C18 H18,0,5.32261330925588,C18 H18,0,13.000194868279344,C18 H18,0,14.63845579354737,C18 H18,0,7.319227896773685,C18 H18,0,7.323293173687675,C18 H18,0,4.881291719805629,C18 H18,0,6.695697245470755,C18 H18,0,2.9668754962347337,C18 H18,0,13.751515306453866,C10 H2,4,4.352835919250709,C12 H2,2,3.313822815948762,C18 H18,0,3.898610374706157,C18 H18,0,2.8539191681462337,C14 H2,4,10.605231559339138,C18 H18,0,5.854265543689198,C18 H18,0,5.573380228072652,C18 H18,0,4.033999447376469,0.0,6439353.63698094,0.0,420985.712826393,1000.0,11.7659083850765,1000.0,3.52094974380086,6439353.63698094,420985.712826393,11.7659083850765,3.52094974380086,,
65,Ruthenium2_0099,None,None,C18 H16,232.12486,11.663,0.0,None,None,,Ruthenium2,0.1343337587668429,-0.0431445832050485,0.013355262382646,-0.16702634472378,-0.3225784007177026,-0.1785289157824934,0.0113004060966943,-0.1986611579578152,-0.1986611579578152,-0.3276299330769632,-0.2846244260083779,-0.3316173361892822,-0.3650872629370099,0.2370868833059489,0.1343337587668429,0.2049225367101144,0.0974374575948218,-0.0064099395692949,0.328349532920555,-0.1543748328628567,-0.0664859738508312,0.0425685255351595,C10,8,8.561857598334909,C18 H16,0,7.734782832633752,C18 H16,0,5.272431478421418,C18 H16,0,8.291691675794988,C18,8,107.1614581362699,C18 H16,0,5.2767924888680025,C18 H16,0,12.888279994991263,C18 H16,0,14.512437611368778,C18 H16,0,7.256218805684389,C18 H16,0,7.260249085819075,C18 H16,0,4.839270107834477,C18 H16,0,6.63805594729063,C18 H16,0,2.941334533304032,C18 H16,0,13.633132535377406,C10,4,4.280928799167454,C12,2,3.268077670345346,C18 H16,0,3.8650483788664296,C18 H16,0,2.829350613188889,C14,4,10.479499394870215,C18 H16,0,5.803867884795992,C18 H16,0,5.525400628664262,C18 H16,0,3.999271926629922,0.0,5778390.78750852,0.0,65515.2385897617,1000.0,26.4638095029645,1000.0,25.0049088155619,5778390.78750852,65515.2385897617,26.4638095029645,25.0049088155619,,
66,Ruthenium2_0100,None,None,C13 H8 O,180.05729,9.275,0.0,None,None,,Ruthenium2,0.1437644057559168,0.0060959574512082,0.0499224096542718,-0.0899980768520833,0.3407245882851271,-0.0989205239043542,0.0483284750184509,-0.1145369338300952,-0.1145369338300952,-0.2145769215443635,-0.1812179135611415,-0.2176699164030253,-0.2436322554075332,0.2234691351138167,0.1437644057559168,0.1985195235872368,0.1151442570995016,0.0345907097244548,0.2942608002884412,-0.0801844061402619,-0.0120097617919441,0.0725828907216623,C9 O,4,8.846890015753779,C12 H6,1,4.999804294693158,C11 H4,1,3.089779598496724,C12 H8,1,5.431793678396854,C13 O,4,85.32974927155725,C12 H8,1,3.4567672320614995,C13 H6,1,8.997327570582355,C13 H8,1,10.257172617671063,C13 H8 O,0,5.628586308835533,C13 H8 O,0,5.631712562356043,C13 H8 O,0,3.753780061369737,C13 H8 O,0,5.1490827141175695,C13 H8 O,0,2.281567814753726,C13 H8 O,0,10.57510325833236,C9 O,2,4.423445007876889,C10 O,1,3.086402387144018,C10,1,1.9980846734158948,C8 H2,1,1.19470285430407,C11 O,2,9.23162272737889,C11 H8,1,3.502010232803589,C11 H6,1,3.286005585301202,C10 H2,1,2.10220072111185,0.0,387867.244462019,0.0,6196487.06395224,1000.0,18.205336347501,1000.0,13.9846080710533,387867.244462019,6196487.06395224,18.205336347501,13.9846080710533,,
67,Ruthenium2_0101,None,None,C8 H15 N4 O P,214.09874,6.605,0.0,None,None,,Ruthenium2,0.1403255493248423,-0.0233703572380079,0.0287418799024692,-0.137631832937501,-0.4364181809086176,-0.1482411488480579,0.0268465975888716,-0.1668099815147172,-0.1668099815147172,-0.2857634286050086,-0.2460976001519839,-0.2894411819582103,-0.3203119346409551,0.2350991745835813,0.1403255493248423,0.2054326146163134,0.1062945041727232,0.0105115842169993,0.3192746407165714,-0.1259627995194137,-0.0448991255358066,0.055686528710197,C H N4 O P,7,8.275663071958185,C7 H13 N4 P,1,6.134099287145089,C6 H11 N4 P,1,3.8629742380135705,C7 H15 N4 P,1,6.647758567175389,C8 H N4 O P,7,99.21801467136991,C7 H15 N4 P,1,4.230601407609108,C8 H13 N4 P,1,10.88737565285787,C8 H15 N4 P,1,12.385401123505074,C8 H15 N4 O P,0,6.692700561752537,C8 H15 N4 O P,0,6.696417850170067,C8 H15 N4 O P,0,4.463452196866509,C8 H15 N4 O P,0,6.122544255773248,C8 H15 N4 O P,0,2.712910375294195,C8 H3 O P,4,8.574382915036887,C2 H3 N4 O P,3,4.6378315359790925,C5 H7 N4 O P,1,3.858958546847578,C5 H7 N4 P,1,2.5648885665046195,C3 H9 N4 P,1,1.609623130913589,C5 H3 N4 O P,3,10.35502089022292,C6 H15 N4 P,1,4.353139271721288,C6 H13 N4 P,1,4.096297793886781,C5 H9 N4 P,1,2.688688308157037,5383564.54312851,0.0,774420.696081193,0.0,32.9417758574617,1000.0,13.0626441222048,1000.0,5383564.54312851,774420.696081193,32.9417758574617,13.0626441222048,,
68,Ruthenium2_0103,None,None,C14 H12,180.09375,10.122,0.0,None,None,,Ruthenium2,0.1073451174851527,-0.0303512074561069,0.0134841192137855,-0.12646469994678,0.3045476738068942,-0.1353889537152497,0.0118898618203786,-0.1510085258251194,-0.1510085258251194,-0.2510687707472527,-0.2177030078615871,-0.2541623919098583,-0.2801299880571264,0.1870659863419064,0.1073451174851527,0.1621113227408557,0.0787191735030887,-0.0018506852488826,0.2578719861992056,-0.1166490420538934,-0.0484605929463555,0.0361491888270677,C8,6,6.849486078667926,C14 H12,0,6.0010167180425045,C14 H12,0,4.090606049500015,C14 H12,0,6.433093396929468,C14,6,83.34780077265437,C14 H12,0,4.093989531255585,C14 H12,0,9.999347802040296,C14 H12,0,11.259447435024915,C14 H12,0,5.629723717512459,C14 H12,0,5.63285060277737,C14 H12,0,3.754538614544337,C14 H12,0,5.150123226074907,C14 H12,0,2.282028867474091,C14 H12,0,10.577240245054323,C8,3,3.424743039333963,C11 H4,1,3.087228155690066,C14 H12,0,2.998690517820617,C14 H12,0,2.195146353600837,C11,3,8.233892381683743,C14 H12,0,4.502919986198392,C14 H12,0,4.286871689092561,C14 H12,0,3.1028276049907064,0.0,6117304.47300991,0.0,521776.120356785,1000.0,10.4393746801002,1000.0,14.8357313530357,6117304.47300991,521776.120356785,10.4393746801002,14.8357313530357,,
70,Ruthenium2_0106,None,None,C14 H10,178.07811,9.777,0.0,None,None,,Ruthenium2,0.1207344265943675,-0.0154207775672716,0.0279239366419403,-0.1104585514391658,0.3045376874901251,-0.1192829234356622,0.0263475224494698,-0.1347276786275131,-0.1347276786275131,-0.2336680322037523,-0.200675704633312,-0.2367270290301064,-0.2624039914074672,0.1995630458750099,0.1207344265943675,0.1748876791298528,0.0924288690650882,0.0127607619291154,0.2695765728921628,-0.1007527520653752,-0.0333274797230274,0.0503353349261601,C9,5,7.705671838501417,C14 H10,0,5.933852035015643,C14 H10,0,4.04482309777512,C14 H10,0,6.361092817829614,C14,5,83.34780077265437,C14 H10,0,4.048168710867708,C14 H10,0,9.887432928752215,C14 H10,0,11.133429252846325,C14 H10,0,5.566714626423162,C14 H10,0,5.56980651490877,C14 H10,0,3.712517002573184,C14 H10,0,5.092481927894783,C14 H10,0,2.256487904543389,C14 H10,0,10.458857473977863,C10 H2,2,4.352835919250709,C11 H2,1,3.0414830100866497,C14 H10,0,2.9651285219808896,C14 H10,0,2.1705777986434924,C12 H2,2,9.108160217214822,C14 H10,0,4.452522327305186,C14 H10,0,4.238892089684172,C14 H10,0,3.0681000842441595,0.0,5679588.22643998,0.0,250033.827383312,1000.0,16.1121412921065,1000.0,8.10276809302393,5679588.22643998,250033.827383312,16.1121412921065,8.10276809302393,,
71,Ruthenium2_0108,None,None,C22 H47 N O7,437.33504,13.244,0.0,None,None,,Ruthenium2,0.1532942217548907,-0.1810839994550974,-0.0746354172994188,-0.4144835376564515,0.0605501807044674,-0.4361549664473045,-0.0785068710334826,-0.4740851344483872,-0.4740851344483872,0.282931135047761,0.3639556972340187,0.2754186648210179,0.2123596208521689,0.3468863334762204,0.1532942217548907,0.286287068903448,0.0837797141363694,-0.1118740628552927,-0.4811701938612032,-0.3906474459697051,-0.2250603663626975,-0.0195961439991378,H3 N O7,22,9.203351314056928,C15 H33 N,7,7.572709892691762,C8 H19 N,7,2.9335192760633504,C15 H47 N,7,8.621953444019736,C22 H N O7,23,193.96983051142547,C15 H47 N,7,5.486969481219991,C22 H33 N,7,17.28215108902254,C22 H47 N,7,20.342143628647083,C22 H47 N O,3,10.671071814323543,C22 H47 N O7,0,13.67866505959751,C22 H47 N O7,0,9.117422027197884,C22 H47 N O7,0,12.5064226966001,C22 H47 N O7,0,5.541618398172961,C22 H44 O7,1,24.68548977593247,H3 N O7,11,4.601675657028464,C7 H7 N O7,5,4.9253164882936185,C7 H7 N O2,5,2.2819405489708173,C2 H23 N O3,4,1.3306352050057044,C11 H3 N O7,11,16.280086414656406,C8 H47 N,7,3.934771508231613,C8 H33 N,7,3.410125551644387,C H5 N,7,0.5348242904603235,0.0,83252.13690661,0.0,5613727.92629874,1000.0,33.9181567842824,1000.0,15.2114168205126,83252.13690661,5613727.92629874,33.9181567842824,15.2114168205126,,
73,Ruthenium2_0112,Erucamide,Docos-13-enamide,C22 H43 N O,337.33397,7.176,0.882,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)N,CCCCCCCCC=CCCCCCCCCCCCC(=O)N,8.8,Ruthenium2,0.0427016742190176,-0.2152175925342589,-0.133109552850442,-0.3952479711145429,0.285184221326574,-0.4119640090281677,-0.1360957596217531,-0.4412210613663205,-0.4412210613663205,0.3713558900340103,0.433853368465634,0.3655612219321824,0.3169212646892561,0.1920269960766631,0.0427016742190176,0.1452843648495445,-0.0109176397686496,-0.1618332063285379,0.3246538586506062,-0.3768622423196461,-0.2491383193873275,-0.0906555647860045,C H N O,21,3.0684137702097334,C21 H41 N,1,10.240523747605494,C20 H39 N,1,6.662127369727142,C21 H43 N,1,11.04984796681875,C22 H N O,21,146.35765347258487,C21 H43 N,1,7.032069815699234,C22 H41 N,1,17.729810582174863,C22 H43 N,1,20.0901072642899,C22 H43 N O,0,10.54505363214495,C22 H43 N O,0,10.550910611008314,C22 H43 N O,0,7.032638374627594,C22 H43 N O,0,9.646712406539171,C22 H43 N O,0,4.2744756235125205,C22 H40 O,1,18.812262778938585,C2 H3 N O,10,2.0342068851048665,C7 H3 N O,5,2.65580022594941,C19 H35 N,1,4.6168568695934304,C17 H37 N,1,3.111735706873438,C12 H3 N O,10,11.042240011547683,C20 H43 N,1,7.434433932878761,C20 H41 N,1,7.029753171542708,C19 H37 N,1,4.811916383062622,0.0,5386486.03275708,0.0,4623424.65198725,1000.0,17.1583970439799,1000.0,22.2071565492329,5386486.03275708,4623424.65198725,17.1583970439799,22.2071565492329,11.434830263874368,0.4833054356293098
74,Ruthenium2_0113,None,None,C20 H20,260.15627,12.594,0.0,None,None,,Ruthenium2,0.1342240103704171,-0.0646866252814106,-0.0013638554424915,-0.2035283546754271,-0.1363447823437695,-0.2164199768051844,-0.0036668562789827,-0.2389833895782658,-0.2389833895782658,-0.3835264405960288,-0.3353275862879741,-0.3879953627127293,-0.4255071195312894,0.2493856074993345,0.1342240103704171,0.2133370927588203,0.0928721099763265,-0.0235159041960173,0.3516691393625706,-0.1893490455933033,-0.090846723458867,0.0313772028667358,C10,10,8.561857598334909,C20 H20,0,8.668830572956237,C20 H20,0,5.909127144607015,C20 H20,0,9.292991394327602,C20,10,119.06828681807768,C20 H20,0,5.914014788062088,C20 H20,0,14.444660964754826,C20 H20,0,16.2649508817193,C20 H20,0,8.13247544085965,C20 H20,0,8.136992415208526,C20 H20,0,5.423657466450699,C20 H20,0,7.439663606078616,C20 H20,0,3.296528329149704,C20 H20,0,15.279461451615406,C10,5,4.280928799167454,C14 H4,2,3.904247573276402,C20 H20,0,4.331789305229063,C20 H20,0,3.171021297940259,C15,5,11.228035065932376,C20 H20,0,6.504739492987998,C20 H20,0,6.192644697858501,C20 H20,0,4.482221608196077,0.0,5600919.45007536,0.0,44370.7659588802,1000.0,10.5006310982695,1000.0,21.782136850296,5600919.45007536,44370.7659588802,10.5006310982695,21.782136850296,,
75,Ruthenium2_0114,Diisobutyl adipate,Bis(2-methylpropyl) hexanedioate,C14 H26 O4,258.18286,12.219,0.862,CC(C)COC(=O)CCCCC(=O)OCC(C)C,CC(C)COC(=O)CCCCC(=O)OCC(C)C,3.2,Ruthenium2,0.1054304740688962,-0.0919713290742834,-0.029128892795029,-0.2297598774044331,-0.1782568832632591,-0.2425537104014665,-0.0314144242663019,-0.2649459688740876,-0.2649459688740876,-0.4083925915708164,-0.3605593486742577,-0.412827614771345,-0.4500548269351725,0.2197185152870702,0.1054304740688962,0.1839434458087225,0.0643922476591569,-0.0511129076412544,0.3212261775369143,-0.2156881251777918,-0.1179329903686152,0.003363808894278,C O4,13,5.421058468842941,C10 H18,4,4.6030740185855645,C6 H10,4,1.8643040468318957,C10 H26,4,5.222500329962631,C14 O4,13,115.08925213188142,C10 H26,4,3.323573957134057,C14 H18,4,10.33509242190454,C14 H26,4,12.141574710275064,C14 H26,2,6.070787355137532,C14 H26 O4,0,8.075270066425567,C14 H26 O4,0,5.382516850761062,C14 H26 O4,0,7.383230775802896,C14 H26 O4,0,3.2715228405216954,C14 H26 O4,0,15.163560612483526,C2 H2 O4,6,3.210529234421471,C5 H2 O4,3,2.859461489005561,C5 H2 O,3,1.2989309471639967,C4 H14 O2,2,1.1469678304473008,C8 H2 O4,6,10.104938915746777,C6 H26,4,2.455398436828463,C6 H18,4,2.145671005807888,C2 H2,4,0.4482221608196077,0.0,3587491.2287054,0.0,5345085.76090021,1000.0,13.2335104061516,1000.0,16.8246264407389,3587491.2287054,5345085.76090021,13.2335104061516,16.8246264407389,4.518066936903677,0.08592368515357661
