,spectrum_id,label,compound_id,parent_full_mw,ms1_rt,ms2_rt,ms2_max_intensity,parent_mz,parent_intensity,parent_fromms1_mz,parent_fromms1_intensity,scan_type,mzml_file,mzml_file_short,spectrum_folder,n_averaged,spectrum_ids_orig,flags,ms2_rt_cal,xlogp_predicted,xlogp_predicted_sd,isomer_flag
406,Ruthenium2_AvSpec_406,1,Ruthenium2_0004,242.22422772773805,10.162794,10.176166,572455.9375,241.216951127738,19044523.04614,241.21677645339565,4082824.75,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_2107,56.0,10.176166,7.160046795569056,0.2839858396932704,1.6128620604061024
407,Ruthenium2_AvSpec_407,1,Ruthenium2_0004,242.22413149150304,10.219056,10.232427,288031.09375,241.216854891503,7737122.015656,241.2167935470824,1618606.75,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium2,1.0,20161201_Kat-6_neg_03_2119,57.0,10.232427,7.221649641885461,0.303344087653593,1.6694467328358673
408,Ruthenium2_AvSpec_408,1,Ruthenium2_0387,133.110294574335,1.4274296,1.4466547,17704.826171875,134.117571174335,4110514.531082,134.11744937629146,892563.8125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML,20161201_Kat-6_pos_01,Ruthenium2,1.0,20161201_Kat-6_pos_01_0246,23.0,1.4466547,-0.1912272446907691,0.16622735027176702,1.0
409,Ruthenium2_AvSpec_409,1,Ruthenium2_0168,206.021318778243,6.5672196,6.5818009,12802.1025390625,207.028595378243,860984.1007423,207.02836806121223,168281.65625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML,20161201_Kat-6_pos_01,Ruthenium2,1.0,20161201_Kat-6_pos_01_1110,1.0,6.5818009,4.518671011776068,0.06623621283232581,1.0
410,Ruthenium2_AvSpec_410,1,Ruthenium2_0171,162.125493939369,7.7209682,7.7254264,71470.140625,163.132770539369,4067550.959846,163.13265748592804,880885.25,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML,20161201_Kat-6_pos_01,Ruthenium2,1.0,20161201_Kat-6_pos_01_1304,1.0,7.7254264,5.234108722751107,0.07349380677850638,1.0
411,Ruthenium2_AvSpec_411,1,Ruthenium2_0456,128.083817933156,7.73079935,7.74032215,14333.43603515625,129.09109453315602,1241213.1460873,129.09097468942142,188782.37109375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_01-20161201_Kat-6_pos_02,Ruthenium2,2.0,20161201_Kat-6_pos_01_1306-20161201_Kat-6_pos_02_1267,21.0,7.74032215,5.243715520366271,0.07365986573236502,1.0
412,Ruthenium2_AvSpec_412,1,Ruthenium2_0488,230.151498815184,8.8947292,8.9093084,3212.530029296875,231.158775415184,2067868.126019,231.1587056446319,248325.40625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML,20161201_Kat-6_pos_01,Ruthenium2,1.0,20161201_Kat-6_pos_01_1510,1.0,8.9093084,6.048201214017715,0.10616029272765741,1.0
413,Ruthenium2_AvSpec_413,1,Ruthenium2_0100,180.0572902701456,9.300597385714283,9.309903885714286,131060.40290178572,181.0645668701456,2893838.357573572,181.0645345159251,615173.4241071428,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_01-20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium2,7.0,20161201_Kat-6_pos_01_1572-20161201_Kat-6_pos_01_1584-20161201_Kat-6_pos_01_1596-20161201_Kat-6_pos_01_1604-20161201_Kat-6_pos_02_1517-20161201_Kat-6_pos_03_1535-20161201_Kat-6_pos_03_1545,21.0,9.309903885714286,6.359726653553025,0.1347916542644347,1.0
414,Ruthenium2_AvSpec_414,1,Ruthenium2_0346,244.167131042776,9.519496,9.5309678,3720.1796875,245.174407642776,1687084.6738625,245.17459403721813,312847.15625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_01-20161201_Kat-6_pos_03,Ruthenium2,2.0,20161201_Kat-6_pos_01_1628-20161201_Kat-6_pos_03_1577,1.0,9.5309678,6.5441449542472485,0.15792176741969607,1.0
415,Ruthenium2_AvSpec_415,1,Ruthenium2_0017,148.01601947102498,10.137951,10.142409,133902.03125,149.023296071025,37876488.57129,149.02316858816508,8560361.0,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML,20161201_Kat-6_pos_01,Ruthenium2,1.0,20161201_Kat-6_pos_01_1740,21.0,10.142409,7.123888399989436,0.2735397102269522,1.0
416,Ruthenium2_AvSpec_416,1,Ruthenium2_0017,148.015968038215,10.253742,10.258201,32283.125,149.023244638215,16077891.21709,149.02313792921703,3596693.25,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML,20161201_Kat-6_pos_01,Ruthenium2,1.0,20161201_Kat-6_pos_01_1764,23.0,10.258201,7.250479418641393,0.3132629801470049,1.0
417,Ruthenium2_AvSpec_417,1,Ruthenium2_0184,170.130489870624,10.28492225,10.29672125,35600.903076171875,171.137766470624,2569707.489639,171.1377360116879,373846.609375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_01-20161201_Kat-6_pos_03,Ruthenium2,4.0,20161201_Kat-6_pos_01_1766-20161201_Kat-6_pos_01_1777-20161201_Kat-6_pos_03_1700-20161201_Kat-6_pos_03_1711,1.0,10.29672125,7.294364114457963,0.3298605072390994,1.0
418,Ruthenium2_AvSpec_418,1,Ruthenium2_0017,148.01605616795,10.3133735,10.318137,4714.37353515625,149.02333276795002,1702790.6024679998,149.023493987765,275207.5,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_01-20161201_Kat-6_pos_02,Ruthenium2,2.0,20161201_Kat-6_pos_01_1776-20161201_Kat-6_pos_02_1691,21.0,10.318137,7.319225028916106,0.3404257107341118,1.0
419,Ruthenium2_AvSpec_419,1,Ruthenium2_0508,266.130349431124,11.184261,11.201553,30792.69140625,267.137626031124,1681075.96228,267.13813288973057,240406.015625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML,20161201_Kat-6_pos_01,Ruthenium2,1.0,20161201_Kat-6_pos_01_1946,1.0,11.201553,8.645793638094801,1.0116006362315286,1.0
420,Ruthenium2_AvSpec_420,1,Ruthenium2_0283,198.16174486399,11.287179,11.3013945,34672.482421875,199.16902146399,2714409.7591770003,199.16901490878627,467312.78125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_01-20161201_Kat-6_pos_03,Ruthenium2,2.0,20161201_Kat-6_pos_01_1966-20161201_Kat-6_pos_03_1872,1.0,11.3013945,8.829923694837893,1.1361602731745395,1.0
421,Ruthenium2_AvSpec_421,1,Ruthenium2_0239,288.1720827360703,11.483012,11.495569666666666,56146.391927083336,289.1793593360704,1877883.5095213333,289.17978610371864,327390.6145833333,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_01-20161201_Kat-6_pos_03,Ruthenium2,3.0,20161201_Kat-6_pos_01_1998-20161201_Kat-6_pos_01_2013-20161201_Kat-6_pos_03_1900,1.0,11.495569666666666,9.20238705182481,1.2627404335738752,1.0
422,Ruthenium2_AvSpec_422,1,Ruthenium2_0210,198.1618041892212,11.6021168,11.6133796,34988.5109375,199.1690807892212,4249029.5265778005,199.16916282961213,398489.89375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_01-20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium2,5.0,20161201_Kat-6_pos_01_2021-20161201_Kat-6_pos_01_2033-20161201_Kat-6_pos_02_1909-20161201_Kat-6_pos_02_1920-20161201_Kat-6_pos_03_1920,1.0,11.6133796,9.411852222733366,1.3099339772811116,1.0
423,Ruthenium2_AvSpec_423,1,Ruthenium2_0120,310.1564156065673,11.746890333333331,11.757120666666667,43402.64811197917,311.1636922065673,3218311.560633,311.1639864399181,562940.3541666666,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_01-20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium2,6.0,20161201_Kat-6_pos_01_2050-20161201_Kat-6_pos_01_2060-20161201_Kat-6_pos_02_1933-20161201_Kat-6_pos_02_1943-20161201_Kat-6_pos_03_1944-20161201_Kat-6_pos_03_1954,1.0,11.757120666666667,9.712956966017396,1.5305453024273754,1.0
424,Ruthenium2_AvSpec_424,1,Ruthenium2_0034,384.2376378786364,14.531147,14.541844,297050.778125,385.2449144786364,6136287.203863801,385.2455356982223,1226286.9625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_01-20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium2,5.0,20161201_Kat-6_pos_01_2622-20161201_Kat-6_pos_02_2488-20161201_Kat-6_pos_03_2460-20161201_Kat-6_pos_03_2470-20161201_Kat-6_pos_03_2484,1.0,14.541844,12.31862121803033,1.8597541429130593,1.0
425,Ruthenium2_AvSpec_425,1,Ruthenium2_0387,133.110311893031,1.4173146,1.4241084,22995.498046875,134.117588493031,1896367.223083,134.11750688610695,429291.03125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,1.0,20161201_Kat-6_pos_02_0239,24.0,1.4241084,-0.2456819494769655,0.17626277553527875,1.0
426,Ruthenium2_AvSpec_426,1,Ruthenium2_0387,133.110302099113,1.4594709,1.4643312,3676.811767578125,134.117578699113,380985.3459721,134.11750589937313,77333.40625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,1.0,20161201_Kat-6_pos_02_0245,23.0,1.4643312,-0.1495685482939971,0.1589510094670726,1.0
427,Ruthenium2_AvSpec_427,1,Ruthenium2_0218,192.00577324144496,6.3541777,6.3613857,15253.037109375,193.013049841445,734381.3899612,193.01328551911908,133852.828125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,1.0,20161201_Kat-6_pos_02_1047,21.0,6.3613857,4.383059058758513,0.06537023082892617,4.407790347432503
428,Ruthenium2_AvSpec_428,1,Ruthenium2_0168,206.021386676668,6.6137026,6.6234235,4239.33154296875,207.028663276668,258701.349144,207.0285224997353,54511.96875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,1.0,20161201_Kat-6_pos_02_1090,1.0,6.6234235,4.544287270083326,0.06640651482713475,1.0
429,Ruthenium2_AvSpec_429,1,Ruthenium2_0092,162.031546721622,6.8708424,6.8822091,4941.3515625,163.038823321622,304191.2831726,163.0388590986214,57829.91796875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,1.0,20161201_Kat-6_pos_02_1131,1.0,6.8822091,4.703853764425243,0.06753946497674629,4.293618869426383
430,Ruthenium2_AvSpec_430,1,Ruthenium2_0515,206.021357712125,6.9407072,6.9527839,10378.4482421875,207.028634312125,350506.6361809,207.02855656765368,72593.859375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,1.0,20161201_Kat-6_pos_02_1142,23.0,6.9527839,4.747512230806275,0.06787805761164903,1.0
431,Ruthenium2_AvSpec_431,1,Ruthenium2_0643,148.016105229052,7.3208425,7.3354219,5490.7666015625,149.023381829052,581873.0591354,149.02319176178088,83677.28125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,1.0,20161201_Kat-6_pos_02_1203,21.0,7.3354219,4.986057230901215,0.07008810226717092,1.0
434,Ruthenium2_AvSpec_434,1,Ruthenium2_0456,128.083787853125,7.7905886,7.8003157,1971.9798583984373,129.091064453125,326393.9304657,129.09098319639511,27006.623046875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,1.0,20161201_Kat-6_pos_02_1276,22.0,7.8003157,5.282522824735755,0.0743629836664053,1.0
436,Ruthenium2_AvSpec_436,1,Ruthenium2_0100,180.057388404483,9.3309896,9.3403061,99300.1171875,181.064665004483,1736867.806116,181.06454278676728,356356.75,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,1.0,20161201_Kat-6_pos_02_1528,21.0,9.3403061,6.384493169303497,0.13760625318295513,1.0
437,Ruthenium2_AvSpec_437,1,Ruthenium2_0100,180.057426270978,9.4068249,9.4165436,45925.21875,181.064702870978,1346364.789261,181.0645244617116,266244.34375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,1.0,20161201_Kat-6_pos_02_1540,22.0,9.4165436,6.447404779631405,0.14515181414550704,1.0
438,Ruthenium2_AvSpec_438,1,Ruthenium2_0346,244.16720556739892,9.5018063,9.5163854,4213.919921875,245.174482167399,1264163.710587,245.1745809524617,218963.6875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,1.0,20161201_Kat-6_pos_02_1557,1.0,9.5163854,6.531652941675982,0.1561898814765439,1.0
439,Ruthenium2_AvSpec_439,1,Ruthenium2_0017,148.016114309753,10.090452,10.104634,40966.3046875,149.023390909753,6001578.250523,149.02351815752894,1310665.375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,1.0,20161201_Kat-6_pos_02_1653,21.0,10.104634,7.084085873875976,0.26268185576197034,1.0
440,Ruthenium2_AvSpec_440,1,Ruthenium2_0017,148.01603831107198,10.157107,10.161563,60692.96484375,149.023314911072,17273905.37665,149.02314411411638,3842410.75,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,1.0,20161201_Kat-6_pos_02_1663,21.0,10.161563,7.1443343791993525,0.279373075586115,1.0
441,Ruthenium2_AvSpec_441,1,Ruthenium2_0184,170.1305844168295,10.2770755,10.2888245,29250.8681640625,171.1378610168295,1816561.6215275,171.1379762276784,264485.203125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,2.0,20161201_Kat-6_pos_02_1681-20161201_Kat-6_pos_02_1692,1.0,10.2888245,7.285284440910641,0.3262430868654686,1.0
442,Ruthenium2_AvSpec_442,1,Ruthenium2_0017,148.01605751403,10.26325,10.270236,10014.1689453125,149.02333411403,4652255.980225,149.02354097710756,975686.6875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,1.0,20161201_Kat-6_pos_02_1683,21.0,10.270236,7.264083423259164,0.3181874100815781,1.0
443,Ruthenium2_AvSpec_443,1,Ruthenium2_0019,325.370459599068,11.275799,11.287767,89739.4765625,326.377736199068,2309069.512161,326.37835142845745,408474.5,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,1.0,20161201_Kat-6_pos_02_1856,1.0,11.287767,8.795992987187702,1.0586051313537934,1.0
444,Ruthenium2_AvSpec_444,1,Ruthenium2_0283,198.161875338943,11.299565,11.314151,21498.205078125,199.169151938943,2079916.955765,199.1693027351268,383080.375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,1.0,20161201_Kat-6_pos_02_1861,1.0,11.314151,8.846715147916024,1.0619665897962691,1.0
445,Ruthenium2_AvSpec_445,1,Ruthenium2_0239,288.172288581764,11.4750675,11.492928,40079.220703125,289.179565181764,1418667.316678,289.1798116207906,253493.046875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,2.0,20161201_Kat-6_pos_02_1885-20161201_Kat-6_pos_02_1897,1.0,11.492928,9.18963630167407,1.2343101064078295,1.0
446,Ruthenium2_AvSpec_446,1,Ruthenium2_0034,384.237860401457,14.470192,14.479106,455272.5625,385.245137001457,8250245.907227,385.2454052751961,1739844.375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,1.0,20161201_Kat-6_pos_02_2464,1.0,14.479106,12.586137796996663,2.3175242746546094,1.0
447,Ruthenium2_AvSpec_447,1,Ruthenium2_0034,384.23774781283,14.530325,14.53924,346649.78125,385.24502441283,6771777.537231,385.245746631187,1337591.125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium2,1.0,20161201_Kat-6_pos_02_2476,1.0,14.53924,12.301719098793457,1.842691353881006,1.0
449,Ruthenium2_AvSpec_449,1,Ruthenium2_0024,418.3079223373159,15.75392725,15.765794125,123352.255859375,419.3151989373159,5166124.721503125,419.3148780824045,1026799.625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium2,8.0,20161201_Kat-6_pos_02_2713-20161201_Kat-6_pos_02_2725-20161201_Kat-6_pos_02_2737-20161201_Kat-6_pos_02_2749-20161201_Kat-6_pos_03_2704-20161201_Kat-6_pos_03_2715-20161201_Kat-6_pos_03_2727-20161201_Kat-6_pos_03_2739,1.0,15.765794125,13.454013030957356,3.079277931838499,3.844719412853802
450,Ruthenium2_AvSpec_450,1,Ruthenium2_0387,133.11028490352598,1.4330772,1.4379375,15855.958984375,134.117561503526,1196039.934874,134.11753757047245,276794.4375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_03,Ruthenium2,1.0,20161201_Kat-6_pos_03_0243,23.0,1.4379375,-0.21210148813609403,0.17000256375122133,1.0
451,Ruthenium2_AvSpec_451,1,Ruthenium2_0387,133.110255721883,1.4743251,1.4791853,1867.73583984375,134.117532321883,158415.1663184,134.1175480888798,24670.12890625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_03,Ruthenium2,1.0,20161201_Kat-6_pos_03_0250,25.0,1.4791853,-0.11522842422253973,0.15320328922533122,1.0
452,Ruthenium2_AvSpec_452,1,Ruthenium2_0168,206.021279882183,6.5534442,6.5647671,10538.2587890625,207.028556482183,327191.7074738,207.02858583227425,72973.7265625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_03,Ruthenium2,1.0,20161201_Kat-6_pos_03_1096,1.0,6.5647671,4.508189635248764,0.06616724562015902,1.0
453,Ruthenium2_AvSpec_453,1,Ruthenium2_0643,148.016041968354,7.3054321,7.3216904,4050.265869140625,149.023318568354,469012.8750172,149.02326112201794,67244.1953125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_03,Ruthenium2,1.0,20161201_Kat-6_pos_03_1221,22.0,7.3216904,4.977428368167326,0.06999415752454456,1.0
458,Ruthenium2_AvSpec_458,1,Ruthenium2_0100,180.05732783042498,9.4072728,9.417006,33881.390625,181.064604430425,943667.1500969,181.0645638313108,189902.515625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_03,Ruthenium2,1.0,20161201_Kat-6_pos_03_1560,23.0,9.417006,6.447789988335863,0.1451998084323943,1.0
459,Ruthenium2_AvSpec_459,1,Ruthenium2_0017,148.016008946332,10.142681,10.147138,52810.9375,149.023285546332,17354738.7592,149.02319300117162,3981726.0,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_03,Ruthenium2,1.0,20161201_Kat-6_pos_03_1678,24.0,10.147138,7.128919465550557,0.2749581065864951,1.0
460,Ruthenium2_AvSpec_460,1,Ruthenium2_0017,148.015960337493,10.207184,10.21164,52196.98828125,149.023236937493,17292030.28319,149.0231480696531,3869101.25,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_03,Ruthenium2,1.0,20161201_Kat-6_pos_03_1690,21.0,10.21164,7.198684505953967,0.2958667782180855,1.0
461,Ruthenium2_AvSpec_461,1,Ruthenium2_0017,148.015977598321,10.27215,10.27988,5018.47216796875,149.023254198321,2503964.620611,149.02313051428217,517836.96875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_03,Ruthenium2,1.0,20161201_Kat-6_pos_03_1702,21.0,10.27988,7.275053402973731,0.3222924417532071,1.0
462,Ruthenium2_AvSpec_462,1,Ruthenium2_0019,325.370501277856,11.333709,11.34343,28533.22265625,326.377777877856,520896.0425301,326.3771829807968,85922.75,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_03,Ruthenium2,1.0,20161201_Kat-6_pos_03_1879,1.0,11.34343,8.914167403180382,1.138372360590991,1.0
463,Ruthenium2_AvSpec_463,1,Ruthenium2_0239,288.172215014274,11.527909,11.539961,16672.369140625,289.179491614274,967447.9664574,289.1798129769149,170519.578125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_03,Ruthenium2,1.0,20161201_Kat-6_pos_03_1911,1.0,11.539961,9.284922286637332,1.3296962079448416,1.0
464,Ruthenium2_AvSpec_464,1,Ruthenium2_0108,437.335044375206,13.256502,13.265818,27646.373046875,438.342320975206,2685019.129364,438.34319234855707,415003.53125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_03,Ruthenium2,1.0,20161201_Kat-6_pos_03_2223,1.0,13.265818,12.073987525326348,2.260528011469999,1.0
