,spectrum_id,mz,intensity,formula,formula_massdiff,formula_massdiff_ppm,n_averaged,rel_intensity,min_intensity,max_intensity,cluster
4465,Ruthenium_AvSpec_102,348.405531713324,398.5109161376953,,-1.0,-1.0,5.0,0.0003460293327787,0.0005001835887951,0.0012168376813254,6.0
4466,Ruthenium_AvSpec_102,358.0594820252541,661.3750788370768,,-1.0,-1.0,6.0,0.0005742758052012,0.0005613697820195,0.0021894541433077,11.0
4467,Ruthenium_AvSpec_102,363.87445663801407,869.7996948242187,,-1.0,-1.0,5.0,0.0007552521044295,0.0006339314244459,0.001375509810375,7.0
4468,Ruthenium_AvSpec_102,371.25239035912574,413.62501220703126,,-1.0,-1.0,5.0,0.0003591529897894,0.0005590241563376,0.0012069421147846,10.0
4469,Ruthenium_AvSpec_102,382.91852164624186,948.202685546875,,-1.0,-1.0,5.0,0.000823329874621,0.0006757109112008,0.0014919707044198,23.0
4470,Ruthenium_AvSpec_102,385.2326651544479,7882.527419281006,,-1.0,-1.0,20.0,0.0068444441370366,0.0003734281073316,0.031742796140082,0.0
4471,Ruthenium_AvSpec_102,385.2419486668037,159370.15709228517,,-1.0,-1.0,20.0,0.1383820289239662,0.0087131871282346,0.653702772314951,5.0
4472,Ruthenium_AvSpec_103,91.05481923612736,1241.1855926513672,C7 H7,9.397562280355489e-06,193.7837986312411,2.0,0.0028259107881958,0.0024783977475145,0.0080389281359266,22.0
4473,Ruthenium_AvSpec_103,98.89679339923276,1630.1962928771973,,-1.0,-1.0,3.0,0.0037116039037141,0.0042122089932109,0.0109212704220693,6.0
4474,Ruthenium_AvSpec_103,102.14404167505477,884.0244102478027,,-1.0,-1.0,2.0,0.0020127321270393,0.0046076743825468,0.0049550665272563,1.0
