,compound_id,compound_name,compound_name_iupac,compound_sf,compound_mw,compound_rt,compound_mq,compound_iso_smiles,compound_can_smiles,compound_xlogp,compound_folder,KMD-CH2,KMD-OCH2,KMD-C2H4O,KMD-CO,KMD-H2,KMD-COO,KMD-H2O,KMD-O,KMD-O2,KMD-S,KMD-OS,KMD-Cl,KMD-Br,KMD-NH3,KMD-C2H4,KMD-C3H8,KMD-C3H8O,KMD-C5H6O,KMD-CH4,KMD-C2O,KMD-C2H2O,KMD-C3H6O,KMDrem-CH2,KMDn-CH2,KMDrescaled-CH2,KMDrem-OCH2,KMDn-OCH2,KMDrescaled-OCH2,KMDrem-C2H4O,KMDn-C2H4O,KMDrescaled-C2H4O,KMDrem-CO,KMDn-CO,KMDrescaled-CO,KMDrem-H2,KMDn-H2,KMDrescaled-H2,KMDrem-COO,KMDn-COO,KMDrescaled-COO,KMDrem-H2O,KMDn-H2O,KMDrescaled-H2O,KMDrem-O,KMDn-O,KMDrescaled-O,KMDrem-O2,KMDn-O2,KMDrescaled-O2,KMDrem-S,KMDn-S,KMDrescaled-S,KMDrem-OS,KMDn-OS,KMDrescaled-OS,KMDrem-Cl,KMDn-Cl,KMDrescaled-Cl,KMDrem-Br,KMDn-Br,KMDrescaled-Br,KMDrem-NH3,KMDn-NH3,KMDrescaled-NH3,KMDrem-C2H4,KMDn-C2H4,KMDrescaled-C2H4,KMDrem-C3H8,KMDn-C3H8,KMDrescaled-C3H8,KMDrem-C3H8O,KMDn-C3H8O,KMDrescaled-C3H8O,KMDrem-C5H6O,KMDn-C5H6O,KMDrescaled-C5H6O,KMDrem-CH4,KMDn-CH4,KMDrescaled-CH4,KMDrem-C2O,KMDn-C2O,KMDrescaled-C2O,KMDrem-C2H2O,KMDn-C2H2O,KMDrescaled-C2H2O,KMDrem-C3H6O,KMDn-C3H6O,KMDrescaled-C3H6O,Kat-3_neg,Kat-3_pos,Kat-6_neg,Kat-6_pos,CV_Kat-3_neg,CV_Kat-3_pos,CV_Kat-6_neg,CV_Kat-6_pos,Kat-3,Kat-6,CV_Kat-3,CV_Kat-6,rt_predicted,rt_predicted_sd
24,Fallopia_024,None,None,C7 H14 O3,146.09435,4.121,0.0,None,None,,Fallopia,0.0687809275150641,-0.0429200898144017,-0.0073603129932848,-0.1208885824003971,0.0399669308281431,-0.1281280510301314,-0.008653594951312,-0.1407988474051933,-0.1407988474051933,-0.2219689959680124,-0.1949022629968055,-0.2244785809641598,-0.2455438265942859,0.133451514456965,0.0687809275150641,0.1132079726446306,0.0455591961712968,-0.019800102216152,0.1908902458135628,-0.1129259953606549,-0.0576106546013761,0.0110258809354775,O3,7,3.423654531757088,C4 H8,3,1.8680954806449703,C H2,3,0.3183478330927985,C4 H14,3,2.218601174364789,C7 O3,7,65.47998890574749,C4 H14,3,1.411907059551801,C7 H8,3,5.11158877430823,C7 H14,3,6.133796446226828,C7 H14 O,1,3.5668982231134136,C7 H14 O3,0,4.569434789289082,C7 H14 O3,0,3.045725969470772,C7 H14 O3,0,4.17784065260829,C7 H14 O3,0,1.8512087098593717,C7 H14 O3,0,8.580381934253488,C H2 O3,3,2.211827265878544,C4 H6 O3,1,2.315607645827385,C4 H6 O2,1,1.4325730861181842,C2 H8 O2,1,0.7807285907385857,C4 H2 O3,3,6.113065885802994,C H14,3,0.6528217574552411,C H8,3,0.4775608328222888,C H2 O,2,0.5170503184338454,,,,,,,,,,,,,,
25,Fallopia_025,Hexadecanedioic acid,Hexadecanedioic acid,C16 H30 O4,286.21459,5.162,0.7240000000000001,C(CCCCCCCC(=O)O)CCCCCCC(=O)O,C(CCCCCCCC(=O)O)CCCCCCC(=O)O,5.4,Fallopia,0.1050010829887924,-0.1138332585003922,-0.044167820080986,-0.2665819454852567,0.0076592196791693,-0.2807648454104878,-0.0467014989355334,-0.3055883022344687,-0.3055883022344687,-0.4646093786221286,-0.4115827292000062,-0.4695259263239109,0.4892049853008302,0.2316977384490428,0.1050010829887924,0.1920384564851929,0.0595072064928672,-0.0685387089764617,0.3442264087593116,-0.2509823785964045,-0.1426136595039793,-0.0081472829624544,C O4,15,5.421058468842941,C12 H22,4,5.537121758908049,C8 H14,4,2.5009997130174924,C12 H30,4,6.223800048495245,C16 O4,15,126.9960808136892,C12 H30,4,3.960796256328144,C16 H22,4,11.891473391668104,C16 H30,4,13.894087980625589,C16 H30,2,6.947043990312793,C16 H30 O4,0,8.952013395815019,C16 H30 O4,0,5.966904209377286,C16 H30 O4,0,8.184838434590882,C16 H30 O4,0,3.626716636367368,C16 H30 O4,0,16.809889528721527,C2 H2 O4,7,3.210529234421471,C7 H6 O4,3,3.4956313919366173,C7 H6 O,3,1.7656718735266304,C H12 O,3,0.4886385151986712,C9 H2 O4,7,10.853474586808934,C8 H30,4,3.156270045020469,C8 H22,4,2.812915075002128,C4 H6,4,0.9311718423857624,,,,,,,,,,,,,7.982112057271027,0.11563280822503094
26,Fallopia_026,None,None,C7 H10 O2,126.06811,2.638,0.0,None,None,,Fallopia,0.0726593570242215,-0.0237299704193532,0.0069553631056038,-0.0910107413722443,-0.0892823341080486,-0.0972578421503129,0.0058393609320432,-0.1081917581518467,-0.1081917581518467,-0.1782353102655065,-0.1548788158524416,-0.1804008877662681,-0.1985785633798258,0.1284650652419117,0.0726593570242215,0.1109964563875394,0.052620801245439,-0.0037792116135761,0.1780302421493189,-0.0841396454071627,-0.0364067901425215,0.0228212245758783,C2 O2,5,3.994807874171707,C5 H6,2,2.20078998475249,C3 H2,2,0.8634775958286045,C5 H10,2,2.5032492963315347,C7 O2,5,57.54462606594071,C5 H10,2,1.5930557479852137,C7 H6,2,4.999673901020149,C7 H10,2,5.8817600818696425,C7 H10,1,2.940880040934821,C7 H10 O2,0,3.9430689014098825,C7 H10 O2,0,2.6282260074238017,C7 H10 O2,0,3.605153440631261,C7 H10 O2,0,1.5974499758647946,C7 H10 O2,0,7.404206149627071,C3 H2 O2,2,2.497403937085853,C4 H2 O2,1,1.8611130260976567,C4 H2 O,1,1.0991224798224073,C2 H4 O,1,0.5366310827876335,C5 H2 O2,2,5.8638712111700055,C3 H10,2,1.1521027300744218,C3 H6,2,1.0008661037913595,C4 H4 O,1,1.1720197992899837,,,,,,,,,,,,,,
27,Fallopia_029,3-Methylglutaric acid,3-methylpentanedioic acid,C6 H10 O4,146.05797,2.76,0.955,CC(CC(=O)O)CC(=O)O,CC(CC(=O)O)CC(=O)O,0.1,Fallopia,0.1051203051149229,-0.0065528967445516,0.028998025081961,-0.0845019738380017,0.0760644664484573,-0.091739639715854,0.0277050651733361,-0.1044072808451801,-0.1044072808451801,-0.1855572166482204,-0.1584972237579336,-0.1880661767146421,-0.2091261767371293,0.1697747879709652,0.1051203051149229,0.1495362871479244,0.0819043563807042,0.0165613335800571,0.2271992160978584,-0.0765413696191217,-0.0212398033287968,0.047379640532938,C O4,5,5.421058468842941,C2 H2,4,0.8668830572956238,C2 H2 O2,2,1.3175213820895073,C2 H10,4,1.217301455832175,C6 O4,5,67.46193740465036,C2 H10,4,0.7746847603577156,C6 H2,4,4.109568542850287,C6 H10,4,5.131521628872974,C6 H10,2,2.565760814436487,C6 H10 O4,0,4.568296748867755,C6 H10 O4,0,3.0449674162961715,C6 H10 O4,0,4.176800140650951,C6 H10 O4,0,1.8507476571390065,C6 H10 O4,0,8.57824494753152,C2 H2 O4,2,3.210529234421471,C3 H2 O4,1,2.3147818772813364,C3 H2 O3,1,1.431967241713462,C H4 O3,1,0.7802850914418187,C4 H2 O4,2,7.110796231498139,H10 O,3,0.6519120040604384,H4 O,3,0.476694729030929,C3 H4 O3,1,1.5164234345549892,,,,,,,,,,,,,1.573080533570429,0.05722677536409192
28,Fallopia_030,3-Hydroxy-3-methylglutaric acid,3-hydroxy-3-methylpentanedioic acid,C6 H10 O5,162.05286,0.994,0.75,CC(CC(=O)O)(CC(=O)O)O,CC(CC(=O)O)(CC(=O)O)O,-1.2,Fallopia,0.1280904156612905,0.004187818995831,0.0436319421588677,-0.0822975051350738,0.2053632152517934,-0.0903277718519746,0.0421973894873985,-0.1043826534476863,-0.1043826534476863,-0.1944193641160723,-0.1643960162669202,-0.1972030818028827,-0.2205693742088499,0.1998252471028649,0.1280904156612905,0.1773704167331686,0.1023320753941163,0.0298333016135075,0.2635382564773181,-0.0734651306949842,-0.0121074589443139,0.0640265386006433,C O5,5,6.562276646095303,C,5,0.399859187134381,C2 H2 O3,2,1.6808257159039104,C H10,5,0.7886521756657217,C6 O5,5,75.39730024445714,C H10,5,0.5018944311485495,C6,5,3.997653669562206,C6 H10,5,5.131521628872974,C6 H10 O,2,3.0657608144364867,C6 H10 O5,0,5.068574461009755,C6 H10 O5,0,3.378424154400836,C6 H10 O5,0,4.634204756267731,C6 H10 O5,0,2.053424465272179,C6 H10 O5,0,9.517655190005014,C2 H2 O5,2,3.781138323047652,C3 H2 O5,1,2.677786205804233,C3 H2 O4,1,1.6982938563297838,C H4 O4,1,0.9752454894780812,C4 H2 O5,2,8.108526577193286,H10 O2,3,1.051835713654845,H4 O2,3,0.857430259245079,C3 H4 O4,1,1.791998912205757,,,,,,,,,,,,,1.0933315400342816,0.10192152348168106
29,Fallopia_031,Resorcinol monoacetate,(3-hydroxyphenyl) acetate,C8 H8 O3,152.04739,2.79,0.8590000000000001,CC(=O)OC1=CC=CC(=C1)O,CC(=O)OC1=CC=CC(=C1)O,1.3,Fallopia,0.1223881725093463,0.0061355717394633,0.0431443352859446,-0.0750099742719783,0.1331479794990571,-0.082544436146378,0.0417983547860387,-0.0957315410416015,-0.0957315410416015,-0.1802092038320495,-0.1520395579552484,-0.1828210491816264,-0.2047446596276643,0.1896939509619812,0.1223881725093463,0.1686255270501817,0.0982202040554227,0.0301976506025027,0.2494731908003871,-0.0667229284208588,-0.0091536029170811,0.0622797282624958,C4 O3,4,6.848397571091051,C5 H2,3,2.066460618698766,C4 O,2,1.4535638592860147,C5 H8,3,2.431248717231681,C8 O3,4,71.43340324665137,C5 H8,3,1.5472349275973372,C8 H2,3,5.442119766037688,C8 H8,3,6.50598035268772,C8 H8 O,1,3.75299017634386,C8 H8 O3,0,4.755630102509409,C8 H8 O3,0,3.169833200894272,C8 H8 O3,0,4.348079289281785,C8 H8 O3,0,1.9266417560594,C8 H8 O3,0,8.930015308066645,C4 O3,2,3.4241987855455256,C5 O3,1,2.450712014879249,C5 O2,1,1.5316955659405913,C3 H2 O2,1,0.8532897132848923,C6 O3,2,7.48440506345839,C2 H8,3,0.8016669259784188,C2 H2,3,0.6192644697858501,C5 H2 O2,1,1.6196150762307346,,,,,,,,,,,,,2.3517502803064567,0.045731998296319944
30,Fallopia_033,None,None,C10 H8 O6,224.03218,3.319,0.0,None,None,,Fallopia,0.2179773628043619,0.0466865331416386,0.1012165975934351,-0.0728762792830366,-0.2927322059933601,-0.0839778307062317,0.0992333807448631,-0.1034081928950456,-0.1034081928950456,-0.2278806679322826,-0.1863744824225364,-0.2317290563030667,-0.2640321049887291,0.3171481560244444,0.2179773628043619,0.2861051704254862,0.1823673950245279,0.0821404793292117,0.4052290722422924,-0.060665843130323,0.0241589045601529,0.1294113847824576,C6 O6,4,11.98442362251512,C6 O2,4,3.465107382483801,C6 O4,2,3.0886066234650293,C4 H8,6,2.002599437065228,C10 O6,4,107.14632044787945,C4 H8,6,1.2744445983881711,C10 O2,4,8.438926369360848,C10 H8,6,8.006457258681058,C10 H8,3,4.003228629340529,C10 H8 O6,0,7.00711839258766,C10 H8 O6,0,4.670547549882182,C10 H8 O6,0,6.406618198559861,C10 H8 O6,0,2.838784050443188,C10 H8 O6,0,13.15780940957221,C6 O6,2,5.99221181125756,C7 O6,1,4.084404612172162,C7 O5,1,2.7302923444727365,C5 H2 O5,1,1.7307044822303623,C8 O6,2,11.974667442668148,H8 O,5,0.601514345167232,C2 O2,4,1.3327559308057602,C7 H2 O5,1,2.8598361492560995,,,,,,,,,,,,,,
31,Fallopia_034,Azelaic acid,Nonanedioic acid,C9 H16 O4,188.10494,4.151,0.907,C(CCCC(=O)O)CCCC(=O)O,C(CCCC(=O)O)CCCC(=O)O,1.6,Fallopia,0.1051005206112734,-0.0387210109037994,0.0070642620061107,-0.1391099624257492,0.3555587681892689,-0.1484311977249035,0.0053990865553714,-0.1647455821749588,-0.1647455821749588,-0.2692568512637763,-0.2344068643782577,-0.2724880873459483,-0.2996108115672484,0.1883676481659506,0.1051005206112734,0.1623029152177082,0.0752011960917684,-0.0089526873514387,0.2623233426572824,-0.1288576702778812,-0.0576359642049908,0.03073755194373,C O4,8,5.421058468842941,C5 H8,4,2.2679546677793514,C,4,0.272564881367903,C5 H16,4,2.719251033631096,C9 O4,8,85.32218042736201,C5 H16,4,1.730518209148844,C9 H8,4,6.444139997495632,C9 H16,4,7.760291534398758,C9 H16,2,3.880145767199379,C9 H16 O4,0,5.883411742951935,C9 H16 O4,0,3.921548454220506,C9 H16 O4,0,5.379211628832931,C9 H16 O4,0,2.3835383509075148,C9 H16 O4,0,11.047738321888524,C O4,4,2.7105292344214704,C3 O4,2,2.269036731677921,C3 O2,2,1.1320786312574125,C4 H10 O3,1,1.2927911185688743,C5 O4,4,7.733599738091378,C H16,4,0.7032194163484474,C H8,4,0.4775608328222888,C3 H4 O2,2,1.240847956904221,,,,,,,,,,,,,2.613150345394115,0.050558336931937134
32,Fallopia_035,Methylsuccinic acid,2-methylbutanedioic acid,C5 H8 O4,132.04222,0.803,0.799,CC(CC(=O)O)C(=O)O,CC(CC(=O)O)C(=O)O,-0.2,Fallopia,0.1052201290655716,0.0042631084522213,0.0364025572000059,-0.0662059606877107,-0.0170076921309032,-0.0727490988001307,0.0352336699649811,-0.0842011507277504,-0.0842011507277504,-0.1575639235794312,-0.1331006126460181,-0.1598321233706485,-0.1788712018692138,0.1636703557068415,0.1052201290655716,0.1453739451915794,0.0842319870951655,0.0251592929305957,0.2155843250171472,-0.0590092575320966,-0.009014439841195,0.053020269409302,C O4,4,5.421058468842941,C,4,0.399859187134381,C O2,2,0.9991735489967088,C H8,4,0.716651596565868,C5 O4,4,61.50852306374649,C H8,4,0.4560736107606728,C5,4,3.3313780579685046,C5 H8,4,4.255264993697714,C5 H8,2,2.127632496848857,C5 H8 O4,0,4.1299250841730295,C5 H8 O4,0,2.7527737369880607,C5 H8 O4,0,3.775996311256959,C5 H8 O4,0,1.6731507592161703,C5 H8 O4,0,7.755080489412521,C O4,2,2.7105292344214704,C2 O4,1,1.996696925815809,C2 O3,1,1.1985967785321452,H2 O3,1,0.6094497490661333,C3 O4,2,6.236528395967062,C H8 O2,2,1.3014761999644353,C H4 O2,2,1.1430726944338092,C2 H2 O3,1,1.2749485937719118,,,,,,,,,,,,,1.4347099703803685,0.06667081643170272
33,Fallopia_036,3-Hydroxy-3-methylglutaric acid,3-hydroxy-3-methylpentanedioic acid,C6 H10 O5,162.05286,0.572,0.825,CC(CC(=O)O)(CC(=O)O)O,CC(CC(=O)O)(CC(=O)O)O,-1.2,Fallopia,0.1280904156612905,0.004187818995831,0.0436319421588677,-0.0822975051350738,0.2053632152517934,-0.0903277718519746,0.0421973894873985,-0.1043826534476863,-0.1043826534476863,-0.1944193641160723,-0.1643960162669202,-0.1972030818028827,-0.2205693742088499,0.1998252471028649,0.1280904156612905,0.1773704167331686,0.1023320753941163,0.0298333016135075,0.2635382564773181,-0.0734651306949842,-0.0121074589443139,0.0640265386006433,C O5,5,6.562276646095303,C,5,0.399859187134381,C2 H2 O3,2,1.6808257159039104,C H10,5,0.7886521756657217,C6 O5,5,75.39730024445714,C H10,5,0.5018944311485495,C6,5,3.997653669562206,C6 H10,5,5.131521628872974,C6 H10 O,2,3.0657608144364867,C6 H10 O5,0,5.068574461009755,C6 H10 O5,0,3.378424154400836,C6 H10 O5,0,4.634204756267731,C6 H10 O5,0,2.053424465272179,C6 H10 O5,0,9.517655190005014,C2 H2 O5,2,3.781138323047652,C3 H2 O5,1,2.677786205804233,C3 H2 O4,1,1.6982938563297838,C H4 O4,1,0.9752454894780812,C4 H2 O5,2,8.108526577193286,H10 O2,3,1.051835713654845,H4 O2,3,0.857430259245079,C3 H4 O4,1,1.791998912205757,,,,,,,,,,,,,1.0933315400342816,0.10192152348168106
34,Fallopia_037,None,None,C10 H12 O5,212.06857,2.751,0.0,None,None,,Fallopia,0.1682286340395364,0.0060849576235284,0.0577030456602756,-0.1070930450012497,-0.4220109821631581,-0.1176017591292861,0.0558257351726467,-0.1359945146877237,-0.1359945146877237,-0.2538199975514033,-0.2145302963700714,-0.2574628769743583,-0.2880409008163553,0.2621035778263945,0.1682286340395364,0.2327183280622762,0.1345202848870883,0.0396456169397936,0.3454808584769182,-0.0955346620315253,-0.0152396662709577,0.0843921945165959,C4 O5,6,9.130833925595775,C5 H2,5,2.066460618698766,C4 O2,3,1.8168681931004176,C5 H12,5,2.5752498754313886,C10 O5,6,99.21095760807268,C5 H12,5,1.6388765683730904,C10 H2,5,6.774670989225091,C10 H12,5,8.258493623038243,C10 H12 O,2,4.629246811519121,C10 H12 O5,0,6.63292885618286,C10 H12 O5,0,4.421134035719823,C10 H12 O5,0,6.0644961793033305,C10 H12 O5,0,2.687189168171418,C10 H12 O5,0,12.455164709251637,C4 O5,3,4.565416962797888,C7 H4 O5,1,3.8128905748560977,C7 H4 O4,1,2.531089721535869,O3,2,0.5848811941087887,C7 O5,3,10.22840142591084,H12,5,0.302385953359238,H2,5,0.0479795994083896,C4 O3,2,1.6537157130984252,,,,,,,,,,,,,,
35,Fallopia_038,None,None,C6 H8 O4,144.04224,2.35,0.0,None,None,,Fallopia,0.1185995137289523,0.0084675014614106,0.0435277889209544,-0.0684058089815096,0.0761437813468433,-0.0755435886275961,0.0422526730100401,-0.0880364050331934,-0.0880364050331934,-0.1680663994862641,-0.1413798585854238,-0.170540733670407,-0.1913100869459469,0.1823617071692069,0.1185995137289523,0.1624025156728521,0.0957039657530174,0.0312627348323815,0.2389936270713804,-0.0605550681869715,-0.0060167127383294,0.0616557217162778,C2 O4,4,6.277244228676432,C2,4,0.7997183742687621,C2 O2,2,1.2717384303646118,C2 H8,4,1.1453008767323214,C6 O4,4,67.46193740465036,C2 H8,4,0.7288639399698389,C6,4,3.997653669562206,C6 H8,4,5.005503446694383,C6 H8,2,2.5027517233471914,C6 H8 O4,0,4.5052526609991554,C6 H8 O4,0,3.0029458043250195,C6 H8 O4,0,4.119158842470828,C6 H8 O4,0,1.8252066942083047,C6 H8 O4,0,8.459862176455061,C2 O4,2,3.138622114338216,C3 O4,1,2.269036731677921,C3 O3,1,1.3984052458737346,C H2 O3,1,0.755716536484474,C4 O4,2,6.98506406702922,H8 O,3,0.601514345167232,H2 O,3,0.4287151296225395,C3 H2 O3,1,1.4816959138084422,,,,,,,,,,,,,,
36,Fallopia_039,Sorbic acid,"Hexa-2,4-dienoic acid",C6 H8 O2,112.0524,1.686,0.764,C/C=C/C=C/C(=O)O,CC=CC=CC(=O)O,1.3,Fallopia,0.0727192256393749,-0.0129539511413128,0.0143199190410001,-0.0727547354881466,-0.1823941821163828,-0.078307310482927,0.0133279891869761,-0.0880256407519368,-0.0880256407519368,-0.1502820521382801,-0.1295222322712845,-0.1522068700509606,-0.1683636299081712,0.1223206953488329,0.0727192256393749,0.1067941712596223,0.0549084702663975,0.0047787681483555,0.1663754291661234,-0.0666475384062152,-0.0242214165958927,0.0284218823036752,C2 O2,4,3.994807874171707,C4 H4,2,1.7337661145912475,C2,2,0.545129762735806,C4 H8,2,2.002599437065228,C6 O2,4,51.59121172503683,C4 H8,2,1.2744445983881711,C6 H4,2,4.221483416138367,C6 H8,2,5.005503446694383,C6 H8,1,2.5027517233471914,C6 H8 O2,0,3.504697236715157,C6 H8 O2,0,2.336032328115691,C6 H8 O2,0,3.2043496112372685,C6 H8 O2,0,1.419853077941959,C6 H8 O2,0,6.581041691508072,C2 O2,2,1.9974039370858532,C3 O2,1,1.5430280746321283,C3 O,1,0.8657520166410904,C H2 O,1,0.3657957404119482,C4 O2,2,4.989603375638926,C2 H8,2,0.8016669259784188,C2 H4,2,0.6672440691942398,C3 H2 O,1,0.930544958506906,,,,,,,,,,,,,2.3517502803064567,0.045731998296319944
37,Fallopia_040,"1,5-Anhydro-D-glucitol","2-(hydroxymethyl)oxane-3,4,5-triol",C6 H12 O5,164.06852,0.571,0.7759999999999999,C1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,C1C(C(C(C(O1)CO)O)O)O,-2.1,Fallopia,0.1146811288843423,-0.0107626038523847,0.0291721366394313,-0.098323657275813,0.2053533568540615,-0.1064538067557236,0.0277197405899585,-0.1206835070040597,-0.1206835070040597,-0.2118401201303186,-0.1814433332605745,-0.2146584624969705,-0.2383153915566254,0.1873082187552768,0.1146811288843423,0.1645740887583997,0.0886023989853868,0.0152018646411988,0.2518137088331116,-0.0893814232265413,-0.0272605671381427,0.0498204069272958,O5,6,5.706090886261813,C H2,5,0.4670238701612426,O2,3,0.7266086676288057,C H12,5,0.8606527547655753,C6 O5,6,75.39730024445714,C H12,5,0.5477152515364261,C6 H2,5,4.109568542850287,C6 H12,5,5.257539811051567,C6 H12 O,2,3.128769905525783,C6 H12 O5,0,5.131618548878355,C6 H12 O5,0,3.4204457663719885,C6 H12 O5,0,4.691846054447855,C6 H12 O5,0,2.078965428202881,C6 H12 O5,0,9.636037961081476,O5,3,2.8530454431309065,C3 H4 O5,1,2.723531351407649,C3 H4 O4,1,1.731855852169511,C H6 O4,1,0.999814044435426,C3 O5,3,7.234258741662208,H12 O2,3,1.102233372548051,H6 O2,3,0.9054098586534686,O3,2,0.8267264329523041,,,,,,,,,,,,,0.9018580865579688,0.13097249866124624
38,Fallopia_041,D-(-)-Quinic acid,"1,3,4,5-tetrahydroxycyclohexane-1-carboxylic acid",C7 H12 O6,192.06345,0.748,0.772,C1[C@H](C([C@@H](CC1(C(=O)O)O)O)O)O,C1C(C(C(CC1(C(=O)O)O)O)O)O,-2.4,Fallopia,0.151010646426414,0.0041625119379204,0.0509112973460617,-0.0983390404996953,0.4277837344207,-0.1078564333434144,0.0492110796807025,-0.1245141402707474,-0.1245141402707474,-0.2312247609757207,-0.1956413854743459,-0.2345239956992202,-0.2622174948031954,0.2360300605350289,0.151010646426414,0.2094168172392301,0.120482115810006,0.0345572847821529,0.3115420903156121,-0.0878709975002891,-0.0151504906212665,0.0750827717276934,C O6,6,7.703494823347666,C,6,0.399859187134381,C O3,3,1.3624778828111117,C H12,6,0.8606527547655753,C7 O6,6,89.28607742516779,C H12,6,0.5477152515364261,C7,6,4.663929281155906,C7 H12,6,6.007778264048236,C7 H12,3,3.003889132024118,C7 H12 O6,0,6.007223837846481,C7 H12 O6,0,4.004074571813612,C7 H12 O6,0,5.492413201278504,C7 H12 O6,0,2.433698171328188,C7 H12 O6,0,11.28022989059751,C O6,3,3.851747411673833,C4 H4 O6,1,3.358875485792657,C4 H4 O5,1,2.197990934127423,C2 H6 O5,1,1.3410412298900294,C4 O6,3,8.980524758419513,C H12 O3,3,1.8021952273452548,C H6 O3,3,1.5717878240563488,C O4,2,1.3090492306396024,,,,,,,,,,,,,0.8552332887737883,0.1394504260018047
39,Fallopia_042,D-(-)-Fructose,"1,3,4,5,6-pentahydroxyhexan-2-one",C6 H12 O6,180.06347,0.502,0.8290000000000001,C([C@H]([C@H]([C@@H](C(=O)CO)O)O)O)O,C(C(C(C(C(=O)CO)O)O)O)O,-3.2,Fallopia,0.137591306427538,-8.186699002976638e-05,0.043746089442493,-0.0961791994720897,0.3345925715139799,-0.1051019527642438,0.0421521000989741,-0.12071889868281,-0.12071889868281,-0.2207623200104649,-0.1874021670656986,-0.223855421028162,-0.2498186511226947,0.2172987714437511,0.137591306427538,0.1923483035863853,0.1089701754586371,0.0284138632918029,0.2880928663589088,-0.0863651919314349,-0.0181882076650481,0.0664073482721789,O6,6,6.847309063514176,,6,0.0,O3,3,1.0899130014432088,H12,6,0.4320034745991221,C6 O6,6,83.33266308426391,H12,6,0.27492492232726,C6,6,3.997653669562206,C6 H12,6,5.257539811051567,C6 H12,3,2.6287699055257834,C6 H12 O6,0,5.631896261020354,C6 H12 O6,0,3.753902504476653,C6 H12 O6,0,5.149250670064635,C6 H12 O6,0,2.281642236336054,C6 H12 O6,0,10.57544820355497,O6,3,3.423654531757088,C3 H4 O6,1,3.086535679930545,C3 H4 O5,1,1.9981824667858332,C H6 O5,1,1.1947744424716888,C3 O6,3,8.231989087357356,H12 O3,3,1.502157082142458,H6 O3,3,1.2861453888676184,O4,2,1.102301910603072,,,,,,,,,,,,,0.7611764577374306,0.15886435252583547
40,Fallopia_043,Citraconic acid,2-methylbut-2-enedioic acid,C5 H6 O4,130.02667,1.133,0.976,C/C(=C/C(=O)O)/C(=O)O,CC(=CC(=O)O)C(=O)O,-0.1,Fallopia,0.1185195386700002,0.0191035700239581,0.0507524282172653,-0.0502898285289177,-0.0171069796627705,-0.0567330893291853,0.0496013833865163,-0.068010332144496,-0.068010332144496,-0.1402532636543867,-0.1161633713620062,-0.142486840655323,-0.1612352983610492,0.1760775555748353,0.1185195386700002,0.1580604294446175,0.0978517688468514,0.0396807860343244,0.2271990874295681,-0.0432029789870966,0.0060286960150506,0.067116480424147,C2 O4,3,6.277244228676432,C2 O,3,1.332694504107519,C3 H2 O3,1,1.9533905972718133,C H6,4,0.6446510174660143,C5 O4,3,61.50852306374649,C H6,4,0.4102527903727961,C5 O,3,4.219463184680424,C5 H6,4,4.129246811519121,C5 H6,2,2.0646234057595607,C5 H6 O4,0,4.0668809963044295,C5 H6 O4,0,2.710752125016908,C5 H6 O4,0,3.7183550130768346,C5 H6 O4,0,1.6476097962854686,C5 H6 O4,0,7.63669771833606,C3 H2 O4,1,3.638622114338216,C5 H6 O4,0,2.950951780212393,C5 H6 O4,0,2.165034782692417,O3,1,0.5848811941087887,C4 H2 O4,1,7.110796231498139,C H6 O2,2,1.251078541071229,C H2 O2,2,1.0950930950254194,C2 O3,1,1.2402210730253649,,,,,,,,,,,,,1.478710786236464,0.06338361361118201
41,Fallopia_044,None,None,C11 H14 O5,226.08426,3.372,0.0,None,None,,Fallopia,0.1681887430921165,-0.0046710686951598,0.0503584778161609,-0.1253290472522792,-0.3288792894403514,-0.136532286172553,0.0483570951860485,-0.1561406257289093,-0.1561406257289093,-0.2817532382078695,-0.2398668661858494,-0.2856368768753441,-0.3182358135898937,0.2682679165339152,0.1681887430921165,0.2369405847759367,0.132252596712874,0.0311076269721297,0.3571556324113487,-0.1130067664894909,-0.0274050448471712,0.0788115223630541,C4 O5,7,9.130833925595775,C6 H4,5,2.533484488860009,C5 H2 O2,3,2.1352160261932163,C6 H14,5,3.075899734697696,C11 O5,7,105.16437194897657,C6 H14,5,1.957487717970133,C11 H4,5,7.552861474106872,C11 H14,5,9.134750258213504,C11 H14 O,2,5.067375129106752,C11 H14 O5,0,7.071300520877587,C11 H14 O5,0,4.713327715027934,C11 H14 O5,0,6.465300008697323,C11 H14 O5,0,2.8647860660942546,C11 H14 O5,0,13.278329167370638,C5 H2 O5,3,5.065416962797888,C8 H6 O5,1,4.130975526321625,C8 H6 O4,1,2.764460184717186,C H2 O3,2,0.755716536484474,C8 H2 O5,3,11.10266926144192,C H14,5,0.6528217574552411,C H4,5,0.3816016340055095,C5 H2 O3,2,1.8951905538815028,,,,,,,,,,,,,,
